group	gene_name	dar_type	mean_expr
day3_white	GLDC	white	0.00477461141326877
day3_white	FHL1	beige	109.084652681002
day3_white	MLST8	beige	2.81365772997408
day3_white	CD36	beige	47.226907395797
day3_white	SULT1A1	white	0.103756229737679
day3_white	STXBP6	white	0.450845234487429
day3_white	EMP1	white	37.5001979960982
day3_white	VPS9D1-AS1	beige	0.464232602432755
day3_white	OPRK1	beige	0.00254326654937637
day3_white	ZNF175	white	1.54791372581014
day3_white	ARHGEF7-AS2	beige	0.0974077274501805
day3_white	STX16-NPEPL1	beige	0.110671103394923
day3_white	TAFA2	white	0.136785330533881
day3_white	SPATA13	white	0.163842956667937
day3_white	SLC25A18	beige	4.95428985798711
day3_white	ESR1	beige	0.010044287090921
day3_white	ADAMTSL2	beige	0.0233293521617564
day3_white	LMO7	white	1.77039526653466
day3_white	EPS8	white	17.2720759255203
day3_white	CLP1	white	6.20877436897784
day3_white	AC007920.2	white	1.1140000926105
day3_white	SSC4D	beige	0.0817382163804528
day3_white	AC009226.1	white	0.0863270759797077
day3_white	SSR3	white	105.086187268354
day3_white	CCT6A	white	46.35169180148
day3_white	AC108448.3	white	0.00923673619284977
day3_white	MYOSLID	white	1.73723329548072
day3_white	AC087645.2	white	0.146840162161633
day3_white	ITGB1-DT	white	0.143145397612438
day3_white	AC010519.1	white	0.387496029194586
day3_white	LINC02085	white	0.0145815781614977
day3_white	AC010327.4	white	0.0597016943597509
day3_white	HRH1	white	0.245425637747163
day3_white	AOC3	beige	262.728512232331
day3_white	IGF1R	white	4.15557923808509
day3_white	ADA2	white	0.0169843788404178
day3_white	XPNPEP1	beige	15.3034172953958
day3_white	AC007666.2	beige	0.0893032742579625
day3_white	AOC2	beige	16.5751576380177
day3_white	IFIT2	white	1.132803004261
day3_white	PLIN5	beige	0.739344670698009
day3_white	KIF5C	white	0.00912126346728495
day3_white	NPFFR1	beige	0.00370026595180937
day3_white	NOTO	beige	0.0142843336144455
day3_white	AC084125.2	beige	0.174529108777693
day3_white	PPP1R1A	beige	1.27509101357734
day3_white	APOL6	beige	40.4900841869319
day3_white	HSPB2	white	0.372267953284812
day3_white	CNST	white	6.35121253596644
day3_white	FAP	white	4.9381531554759
day3_white	AL139220.2	white	0.042567253501461
day3_white	TENM2	white	0.0154754353439967
day3_white	PM20D1	beige	0.954772457558191
day3_white	AL035252.2	beige	0.00687532992153607
day3_white	ZSCAN16-AS1	beige	1.49300137904504
day3_white	EMX2OS	white	11.24643852683
day3_white	AP000695.1	white	0.0533324807667335
day3_white	RAD9A	white	0.795507641442695
day3_white	AL356218.2	beige	0.528095378484535
day3_white	FABP4	beige	1225.5765584915
day3_white	FP236383.3	beige	0.0115716759980506
day3_white	PDGFRB	white	101.447590299571
day3_white	U1	white	0.665566738537279
day3_white	CECR2	beige	0.0109183217883573
day3_white	EFCAB13	beige	0.141227404087948
day3_white	AP4E1	white	3.34312977701773
day3_white	AC006059.1	white	0.214078787700547
day3_white	AC073593.2	white	0.0869670764416551
day3_white	FHOD1	white	5.08615791957417
day3_white	SLC9A5	white	1.18721780270343
day3_white	CRYM	beige	0.00441622836961516
day3_white	AFP	white	0.0264935496334978
day3_white	ITGB1	white	308.293606663708
day3_white	AC126182.3	white	0.16219902862407
day3_white	NPEPL1	beige	0.411258505602419
day3_white	IPO9-AS1	beige	0.20291160101272
day3_white	AL353138.1	white	1.24302915535946
day3_white	AC002074.1	white	0.972215670364161
day3_white	LINC01943	white	0.137325443721921
day3_white	NAPA-AS1	white	0.464113297399847
day3_white	ADAMTS18	beige	0.161563464055066
day3_white	ARID5B	white	23.0486405473936
day3_white	AC016831.7	white	0.117983313332276
day3_white	LY6E-DT	white	0.23070680631398
day3_white	TXNL4B	beige	3.82310889985258
day3_white	ABL2	white	1.94046024094158
day3_white	FAM87A	white	0.00956670560399443
day3_white	AC008063.1	beige	0.0198765465563704
day3_white	ITIH1	beige	0.867803493438992
day3_white	TRAF3IP2	beige	2.89696054152899
day3_white	PKP2	beige	0.0353672764213442
day3_white	AC002451.1	beige	0.0676474799474222
day3_white	TNFSF13B	beige	0.184770888225078
day3_white	AC119673.2	beige	1.29528415857971
day3_white	AP3B2	beige	0.294732791606166
day3_white	PAMR1	white	1.49348245029935
day3_white	AC011498.4	beige	0.752450113814161
day3_white	AC012313.1	beige	2.96450895711026
day3_white	AC034139.1	beige	0.0320163860996018
day3_white	TNKS1BP1	beige	34.4676803137739
day3_white	AL353751.1	white	0.00996185724922536
day3_white	SLC12A6	white	2.37622655074996
day3_white	ARHGEF7	beige	5.59500073210171
day3_white	TENM4	beige	1.95442197577017
day3_white	PSEN2	white	1.47345038097784
day3_white	TNK2-AS1	beige	0.223576018284846
day3_white	LIPA	white	36.3476131421855
day3_white	C2orf49	beige	7.54300115214851
day3_white	ADIPOQ	beige	177.158960328722
day3_white	AL390755.3	beige	0.286785522889422
day3_white	ZBTB20	white	0.243211069365665
day3_white	AC051635.1	white	0.185258712713566
day3_white	FGF7	white	29.1418223282516
day3_white	LBH	white	1.07723312923138
day3_white	ETNK2	white	0.110749554703201
day3_white	ARF1	white	75.0430113132045
day3_white	DEFB124	white	0.060764460815008
day3_white	VILL	beige	0.46034338833157
day3_white	AC067930.5	beige	0.0524219476848949
day3_white	AC073548.2	beige	0
day3_white	AC084024.3	beige	0
day3_white	SLC22A31	beige	0
day3_white	AC018358.1	beige	0
day3_white	NPHP3-ACAD11	beige	0
day3_white	AL139289.1	beige	0
day3_white	AL031123.1	beige	0
day3_white	FOXN4	beige	0
day3_white	FAM181B	beige	0
day3_white	IKZF1	beige	0
day3_white	AC008073.3	beige	0
day3_white	AL158077.2	beige	0
day3_white	UGT3A2	beige	0
day3_white	LBX1	beige	0
day3_white	LBX1-AS1	beige	0
day3_white	MIR1247	beige	0
day3_white	TMEM179	beige	0
day3_white	WT1-AS	beige	0
day3_white	AL049692.3	beige	0
day3_white	AC067930.1	beige	0
day3_white	AC018616.1	beige	0
day3_white	AP005717.1	beige	0
day3_white	DACT2	beige	0
day3_white	CXCR4	beige	0
day3_white	AC003956.1	beige	0
day3_white	AC010605.1	beige	0
day3_white	AL160171.1	beige	0
day3_white	AL139005.1	beige	0
day3_white	LINC00461	beige	0
day3_white	MNX1	beige	0
day3_white	MNX1-AS1	beige	0
day3_white	FP236383.9	beige	0
day3_white	GLP1R	beige	0
day3_white	ADAMTS19-AS1	beige	0
day3_white	ADAMTS19	beige	0
day3_white	IL13	beige	0
day3_white	AC011377.1	beige	0
day3_white	NFIA-AS1	beige	0
day3_white	AL121845.1	beige	0
day3_white	LINC01659	beige	0
day3_white	CACNG2	beige	0
day3_white	AC025284.1	beige	0
day3_white	CBFA2T3	beige	0
day3_white	AC092384.1	beige	0
day3_white	AL391807.1	beige	0
day3_white	LINC01586	beige	0
day3_white	MIR9-3HG	beige	0
day3_white	AC016044.1	beige	0
day3_white	LINC02363	beige	0
day3_white	AC020916.2	white	0
day3_white	AC010326.2	white	0
day3_white	AC008464.1	white	0
day3_white	AL133383.1	white	0
day3_white	LACTB2-AS1	white	0
day3_white	AL049870.2	white	0
day3_white	AC017002.6	white	0
day3_white	AC017002.5	white	0
day3_white	AC005871.2	white	0
day3_white	AC078927.1	white	0
day3_white	CORO7-PAM16	white	0
day3_white	MIR155	white	0
day3_white	AC104170.1	white	0
day3_white	AC090527.2	white	0
day3_white	AL109615.2	white	0
day3_white	AC090617.1	white	0
day3_white	AC069209.2	white	0
day3_white	AC069209.1	white	0
day3_white	AC244230.2	white	0
day3_white	GPR1-AS	white	0
day3_white	AL592146.1	white	0
day3_white	LINC02207	white	0
day3_white	AC117383.1	white	0
day3_white	AC061708.1	white	0
day3_white	AP003419.1	white	0
day3_white	AL365295.2	white	0
day3_white	ELAVL2	white	0
day3_white	AL161628.1	white	0
day3_white	AC021755.2	white	0
day3_white	AC005828.1	white	0
day3_white	AC005828.3	white	0
day3_white	LINC02201	white	0
day3_white	AL513164.1	white	0
day3_white	AL359736.1	white	0
day3_white	AL450992.1	white	0
day3_white	AC105402.3	white	0
day3_white	AC092100.1	white	0
day3_white	AC136698.1	white	0
day1_white	PDXK	beige	4.91657900452974
day1_white	CD96	beige	0.00808582229030514
day1_white	PCBD1	beige	2.74001045704005
day1_white	ZFAND6	white	7.60198889474107
day1_white	DIO3OS	beige	0.0186918297973345
day1_white	SV2A	beige	2.28490474712304
day1_white	FOXN2	white	6.44943963257948
day1_white	SMILR	white	4.34010741883786
day1_white	EAPP	white	10.8794111414682
day1_white	ARHGEF6	beige	5.93030595221948
day1_white	FAM227B	white	0.297524556456694
day1_white	AKAP13	white	5.81015609786084
day1_white	AC112206.2	white	0.0815497246267387
day1_white	EGFLAM	beige	1.60680241647121
day1_white	MTUS1	beige	0.0255492377205139
day1_white	MTMR2	white	7.31285961075498
day1_white	EXOC6	beige	0.228327120821165
day1_white	FGF13	beige	0.00592287078233553
day1_white	LINC02384	beige	0.0978590965861013
day1_white	LINC01579	white	0.0255305917531738
day1_white	GPRC5B	beige	1.82886823099862
day1_white	EPB41L4A	beige	0.0714082823955533
day1_white	SH3BP4	white	7.37566171490704
day1_white	SNX10	beige	0.27544224847961
day1_white	AK5	white	1.15893090028451
day1_white	MIR100HG	white	5.22726310228389
day1_white	PXYLP1	white	0.493697409037488
day1_white	TRABD2A	white	2.07798594919021
day1_white	MED8	beige	9.30581345735673
day1_white	EMG1	beige	3.97868876056787
day1_white	AC008014.1	white	0.443419032370112
day1_white	FAM47E	beige	0.0106874840773178
day1_white	PARP15	beige	0.0330132989380074
day1_white	MMP2	white	452.868853551505
day1_white	AC007637.1	beige	0.726062249747444
day1_white	PDE3B	beige	1.33281487081175
day1_white	CCK	beige	0.0388230792364985
day1_white	RBMS1	white	19.4399051906643
day1_white	ZFYVE28	beige	0.205354554260433
day1_white	EHD2	white	76.9035053497829
day1_white	SIX3	beige	0.0136144249681437
day1_white	ACADVL	beige	57.9974982964501
day1_white	CHPT1	beige	3.11573405828499
day1_white	NPY1R	beige	0.0134252524002992
day1_white	YPEL4	white	0.3547167021349
day1_white	DUS4L	white	0.300020824948611
day1_white	SYT5	white	0.0820814174620682
day1_white	STON1-GTF2A1L	beige	0.0581746748664463
day1_white	COL1A2	white	1292.70965035818
day1_white	SLC7A7	white	0.450640180321446
day1_white	TRO	white	3.86019836004227
day1_white	UTRN	beige	4.75560386418446
day1_white	ANK1	beige	0.0256837292938039
day1_white	VDR	white	3.14304070263096
day1_white	FSTL1	white	626.262317650702
day1_white	TANC2	white	2.71998436874778
day1_white	LRCH2	white	2.64197162844766
day1_white	MAPK10	beige	0.0846385843142075
day1_white	FBXO27	beige	0.677627077645219
day1_white	SCARB1	white	2.23742117853165
day1_white	TMEM104	beige	2.61988338815466
day1_white	NFASC	white	1.48311838166608
day1_white	HSD11B1-AS1	beige	0.341780719890407
day1_white	MIA3	white	18.728779785195
day1_white	SDHB	beige	8.94618189276529
day1_white	RBKS	white	0.344247835052227
day1_white	CNTFR	beige	0.0344771262068891
day1_white	BAALC	white	0.522242232462346
day1_white	CORO7	white	0.0705554678687252
day1_white	SMG6	white	5.07116514331507
day1_white	MYEOV	white	0.0226735563078161
day1_white	ACKR4	beige	0.320907848384564
day1_white	BCL3	beige	4.64583426724483
day1_white	SSBP3	white	8.53702787809036
day1_white	UBE2Q2L	white	0.119967323836883
day1_white	GIPR	beige	0.197268410637835
day1_white	PSMA1	beige	5.55155226240635
day1_white	GPD1	beige	3.94805054730028
day1_white	ZBTB46	beige	0.0117866048668105
day1_white	LRRK2	white	1.70707080066817
day1_white	MIR4435-2HG	white	0.203856069219544
day1_white	FGF13-AS1	beige	0.0160235189977059
day1_white	AC002401.2	beige	0.0679412230737782
day1_white	HP	beige	0.380311784406471
day1_white	PTK2	white	3.51963965696143
day1_white	CPEB1-AS1	beige	0.0244664774688745
day1_white	AXL	white	11.7101940710351
day1_white	SASH1	white	9.05432610626879
day1_white	HEPH	white	10.8045865891501
day1_white	TPRG1	white	0.303931585881739
day1_white	THBS3	white	11.0228068274191
day1_white	LAIR1	beige	0.00235883557506218
day1_white	ATR	beige	1.88453577516183
day1_white	TUBGCP2	beige	4.00882525484001
day1_white	ENPP4	beige	0.438946756753667
day1_white	POR	beige	23.0773040847613
day1_white	GDF15	white	0.37815109330006
day1_white	PDK2	beige	1.5108843679922
day1_white	ELMOD3	beige	2.79466420560438
day1_white	PLA2G2A	beige	23.6780007340278
day1_white	C17orf58	beige	1.25749156457612
day1_white	STAR	beige	0.774884321072989
day1_white	MIR155HG	white	0.849985034066536
day1_white	SLC43A3	white	3.30541860818288
day1_white	AL049749.1	beige	0.0163241232216637
day1_white	KRT18	white	0.438542565374982
day1_white	GPR1	white	8.50458589755956
day1_white	ASS1	beige	44.5897600339036
day1_white	TNK2	beige	0.593656561790039
day1_white	STMN2	white	14.3492332435066
day1_white	ILVBL	beige	2.65022527178114
day1_white	ITIH5	beige	0.0900814479401271
day1_white	FAM228A	beige	0.0176593821825268
day1_white	TRIM6	white	0.654471401081122
day1_white	LINC00513	white	0.116925048333866
day1_white	SEPTIN11	white	91.5971151877893
day1_white	PTK2B	beige	5.60513541056268
day1_white	SLC8A2	beige	0.0247810462735576
day1_white	SLC2A3	white	5.96659535482272
day1_white	MROH6	beige	0.243691283498372
day1_white	ABHD5	beige	8.86536325365524
day1_white	DIXDC1	beige	6.64713064285557
day1_white	PHYHD1	beige	1.00139606440675
day1_white	IL1RAPL1	white	0.059910012803558
day1_white	C6	beige	0.0563695291812614
day1_white	PLIN4	beige	11.807474199428
day1_white	RAI14	white	8.79692288282347
day1_white	C19orf12	beige	4.57526494579375
day1_white	GSDMD	beige	1.0342604741043
day1_white	ECHDC2	beige	1.99116963378665
day1_white	SHROOM3	beige	0.270009710879445
day1_white	HOTAIR	beige	0.672936828920344
day1_white	SORT1	beige	16.5766116603076
day1_white	HSPB2-C11orf52	white	0.0177400869957382
day1_white	WNK1	white	21.3987155005838
day1_white	LRRC9	beige	0.00322550326176672
day1_white	CRYAB	white	34.2891585304533
day1_white	ITFG2	beige	2.33427255497526
day1_white	PIP4K2A	white	13.8298707415874
day1_white	METRNL	white	3.43674198980943
day1_white	SQOR	white	1.92738873027996
day1_white	AC104389.5	white	0.0361959058068157
day1_white	ZBTB38	white	6.12100271297212
day1_white	GCOM1	white	0.0142696849808925
day1_white	GPT	beige	0.0160331272974273
day1_white	VPS9D1	beige	2.06146139599861
day1_white	FAM47E-STBD1	beige	0.00316468187105081
day1_white	CFLAR	white	9.56942045095851
day1_white	CTSA	beige	30.0042469691067
day1_white	WNK4	white	2.43702797125772
day1_white	ARHGAP22	white	0.35763884326908
day1_white	MYZAP	white	0.0244807272889021
day1_white	ZSWIM4	white	0.134065414083123
day1_white	LPAR3	beige	0.141212819521567
day1_white	COL11A1	white	12.1575859579782
day1_white	PDZD2	beige	0.138533546803701
day1_white	CARD16	white	0.120272816095504
day1_white	AL109615.3	white	0.0375645480462788
day1_white	AC016831.1	white	0.142049060541963
day1_white	PSMA4	beige	14.799121826077
day1_white	MRPL33	white	27.9269264753888
day1_white	FHL2	white	9.85365134006363
day1_white	ZNF808	beige	1.64656028390434
day1_white	IFI44L	white	6.62296143151035
day1_white	LLPH-DT	white	0.260447877898458
day1_white	EIF3H	white	21.6042687434622
day1_white	LPL	beige	1.45548891937909
day1_white	AL365295.1	white	0.0471589235236641
day1_white	AC025031.4	white	0.111732871512745
day1_white	ZNF584	beige	2.20124656227817
day1_white	RUFY3	white	4.13617282002179
day1_white	CHI3L2	beige	2.08592071257826
day1_white	AQP7	beige	1.84991992128692
day1_white	STON1	beige	3.61608653278182
day1_white	ANGPTL4	beige	19.4894687052796
day1_white	POLD4	white	1.3215855596251
day1_white	AP000662.1	white	0.585156951798855
day1_white	AC091212.1	white	0.144882246391071
day1_white	SEPTIN9-DT	beige	0.0771874320206415
day1_white	CD34	beige	3.1166502491418
day1_white	NAPRT	beige	0.838686131964144
day1_white	AC005082.1	beige	0.0379596708217256
day1_white	BBC3	white	0.840503538871161
day1_white	VIT	white	20.4219649436797
day1_white	ACAD11	beige	0.706536584505236
day1_white	XKR5	beige	0.0339777019759361
day1_white	PDK4	beige	76.4743504833448
day1_white	MBP	beige	0.0846832935981129
day1_white	AC017002.3	white	0.0547021367361242
day1_white	PCK1	beige	0.0187090492577766
day1_white	PLEC	white	5.53916142089524
day1_white	MEST	white	18.0685961857186
day1_white	G0S2	beige	34.5581465541475
day1_white	NEURL2	beige	0.347975364137007
day1_white	ADRB1	beige	0.0128141586286577
day1_white	NAV1	beige	16.8365021158866
day1_white	STC2	white	51.3596586806677
day1_white	DVL2	beige	3.92466051387106
day1_white	ILRUN	beige	17.2299459873499
day1_white	PLCL1	white	0.586935006344135
day1_white	NWD2	beige	0.00136445277699442
day1_white	TH2LCRR	beige	0.0117257726356053
day1_white	HAVCR2	beige	0.0749160431903202
day1_white	LINC00887	white	0.465296383199208
day1_white	NRCAM	beige	27.1569806961577
day1_white	EMB	beige	0.010785822977463
day1_white	MXRA8	white	26.0102866643053
day1_white	KRT8	white	0.405764564815748
day1_white	DLGAP1	beige	0.0179246806211212
day1_white	NAPA	white	4.24411543600432
day1_white	LRBA	beige	3.01924932344447
day1_white	C1RL	white	20.1758552206169
day1_white	NFIA	beige	1.55180183822807
day1_white	LMO7-AS1	white	0.120693008200386
day1_white	AL137782.1	white	0.0871937638604623
day1_white	AMPD3	white	1.17723314362561
day1_white	CAPN10-DT	beige	0.39079105806346
day1_white	ACACB	beige	9.42633064946609
day1_white	AOPEP	white	0.368075100471997
day1_white	SRCIN1	beige	0.0150968473293753
day1_white	AL133299.1	beige	0.0416395663542942
day1_white	KIAA1217	white	1.85184194663279
day1_white	AC007906.2	white	1.54161894005836
day1_white	AC116003.1	white	0.0456889140156243
day1_white	PNMA8C	beige	0.00449598958842933
day1_white	MESTIT1	white	0.0457917801173971
day1_white	CLEC11A	white	38.4668873879912
day1_white	GLDC	white	0.0102019683070039
day1_white	FHL1	beige	40.0827782997088
day1_white	MLST8	beige	1.93929618581147
day1_white	CD36	beige	14.3432259210167
day1_white	SULT1A1	white	0.0258803171128223
day1_white	STXBP6	white	1.69930943803264
day1_white	EMP1	white	99.4363073466188
day1_white	VPS9D1-AS1	beige	1.23102006429765
day1_white	OPRK1	beige	0.00187775341034611
day1_white	ZNF175	white	1.70460257600932
day1_white	ARHGEF7-AS2	beige	0.0165120259701174
day1_white	STX16-NPEPL1	beige	0.224229326681746
day1_white	TAFA2	white	0.130993052917374
day1_white	SPATA13	white	0.358067227820629
day1_white	SLC25A18	beige	0.388642140221052
day1_white	ESR1	beige	0.0130045460726858
day1_white	ADAMTSL2	beige	0.0616168691502002
day1_white	LMO7	white	5.64893336825843
day1_white	EPS8	white	18.0962540209051
day1_white	CLP1	white	6.022041951519
day1_white	AC007920.2	white	2.9934014590484
day1_white	SSC4D	beige	0.0966924563126418
day1_white	AC009226.1	white	0.277715805761178
day1_white	SSR3	white	87.8452686057665
day1_white	CCT6A	white	40.6476977758483
day1_white	AC108448.3	white	0.0683333855446097
day1_white	MYOSLID	white	1.54976848903686
day1_white	AC087645.2	white	0.0778673896281299
day1_white	ITGB1-DT	white	0.121367317185586
day1_white	AC010519.1	white	0.500738733383216
day1_white	LINC02085	white	0.0216156095620805
day1_white	AC010327.4	white	0.163848267230089
day1_white	HRH1	white	1.54569796107036
day1_white	AOC3	beige	23.9693887295321
day1_white	IGF1R	white	6.49049509869332
day1_white	ADA2	white	0.0795169131727475
day1_white	XPNPEP1	beige	10.0828585334836
day1_white	AC007666.2	beige	0.0509181052114968
day1_white	AOC2	beige	3.43046620892522
day1_white	IFIT2	white	1.54027669625073
day1_white	PLIN5	beige	0.0293211775694781
day1_white	KIF5C	white	0.0278146243898775
day1_white	NPFFR1	beige	0.00141885993134853
day1_white	NOTO	beige	0.00461664108194508
day1_white	AC084125.2	beige	0.191177485053381
day1_white	PPP1R1A	beige	0.0538654650424661
day1_white	APOL6	beige	16.4720042747525
day1_white	HSPB2	white	0.216934518030226
day1_white	CNST	white	5.14858329447917
day1_white	FAP	white	29.5928579325325
day1_white	AL139220.2	white	0.106081718011397
day1_white	TENM2	white	0.125548030387539
day1_white	PM20D1	beige	0.0479221961472891
day1_white	AL035252.2	beige	0.00864976520456206
day1_white	ZSCAN16-AS1	beige	0.879143205194951
day1_white	EMX2OS	white	13.9103399108413
day1_white	AP000695.1	white	0.132237019475458
day1_white	RAD9A	white	0.849120305390709
day1_white	AL356218.2	beige	0.123548895086484
day1_white	FABP4	beige	133.493349688887
day1_white	FP236383.3	beige	0.00718279903136899
day1_white	PDGFRB	white	66.0582395786242
day1_white	U1	white	0.779906176116727
day1_white	CECR2	beige	0.0161420666416556
day1_white	EFCAB13	beige	0.224810775813634
day1_white	AP4E1	white	3.21659031436391
day1_white	AC006059.1	white	0.291436592747175
day1_white	AC073593.2	white	0.171042838192672
day1_white	FHOD1	white	2.75107964422432
day1_white	SLC9A5	white	1.18883260793445
day1_white	CRYM	beige	0.0149925253476937
day1_white	AFP	white	0.0495559032865637
day1_white	ITGB1	white	473.041214734391
day1_white	AC126182.3	white	0.198527081147226
day1_white	NPEPL1	beige	0.439871725578023
day1_white	IPO9-AS1	beige	0.182034636779344
day1_white	AL353138.1	white	1.08501903198509
day1_white	AC002074.1	white	0.878788201566798
day1_white	LINC01943	white	0.142187810045726
day1_white	NAPA-AS1	white	0.415698277831038
day1_white	ADAMTS18	beige	0.0381146210417315
day1_white	ARID5B	white	28.9209331145443
day1_white	AC016831.7	white	0.0942162450869151
day1_white	LY6E-DT	white	0.199677390109851
day1_white	TXNL4B	beige	3.92440302097388
day1_white	ABL2	white	2.13664464199092
day1_white	FAM87A	white	0.00787689413272246
day1_white	AC008063.1	beige	0.0865420701704065
day1_white	ITIH1	beige	0.00251106987811006
day1_white	TRAF3IP2	beige	4.72791646906063
day1_white	PKP2	beige	0.00548109985180085
day1_white	AC002451.1	beige	0.0369345012361635
day1_white	TNFSF13B	beige	0.302523556700683
day1_white	AC119673.2	beige	0.952523120515596
day1_white	AP3B2	beige	0.274399183401494
day1_white	PAMR1	white	8.34541754718626
day1_white	AC011498.4	beige	0.0291934647946227
day1_white	AC012313.1	beige	3.10156510952457
day1_white	AC034139.1	beige	0.00667225202282175
day1_white	TNKS1BP1	beige	29.4604326505115
day1_white	AL353751.1	white	0.0365786928520976
day1_white	SLC12A6	white	3.27718353693184
day1_white	ARHGEF7	beige	3.80507345546116
day1_white	TENM4	beige	1.06101987463905
day1_white	PSEN2	white	0.286071894274181
day1_white	TNK2-AS1	beige	0.00727647714690371
day1_white	LIPA	white	33.5174399479179
day1_white	C2orf49	beige	8.69690421225503
day1_white	ADIPOQ	beige	0.510200452353158
day1_white	AL390755.3	beige	0.0380844261549135
day1_white	ZBTB20	white	0.234770753054407
day1_white	AC051635.1	white	0.252674406047033
day1_white	FGF7	white	85.8399489290107
day1_white	LBH	white	7.01907669601237
day1_white	ETNK2	white	0.155540796969465
day1_white	ARF1	white	55.3382930347024
day1_white	DEFB124	white	0.103868685429768
day1_white	VILL	beige	0.692902159897278
day1_white	AC067930.5	beige	0.0201565629611531
day1_white	AC073548.2	beige	0
day1_white	AC084024.3	beige	0
day1_white	SLC22A31	beige	0
day1_white	AC018358.1	beige	0
day1_white	NPHP3-ACAD11	beige	0
day1_white	AL139289.1	beige	0
day1_white	AL031123.1	beige	0
day1_white	FOXN4	beige	0
day1_white	FAM181B	beige	0
day1_white	IKZF1	beige	0
day1_white	AC008073.3	beige	0
day1_white	AL158077.2	beige	0
day1_white	UGT3A2	beige	0
day1_white	LBX1	beige	0
day1_white	LBX1-AS1	beige	0
day1_white	MIR1247	beige	0
day1_white	TMEM179	beige	0
day1_white	WT1-AS	beige	0
day1_white	AL049692.3	beige	0
day1_white	AC067930.1	beige	0
day1_white	AC018616.1	beige	0
day1_white	AP005717.1	beige	0
day1_white	DACT2	beige	0
day1_white	CXCR4	beige	0
day1_white	AC003956.1	beige	0
day1_white	AC010605.1	beige	0
day1_white	AL160171.1	beige	0
day1_white	AL139005.1	beige	0
day1_white	LINC00461	beige	0
day1_white	MNX1	beige	0
day1_white	MNX1-AS1	beige	0
day1_white	FP236383.9	beige	0
day1_white	GLP1R	beige	0
day1_white	ADAMTS19-AS1	beige	0
day1_white	ADAMTS19	beige	0
day1_white	IL13	beige	0
day1_white	AC011377.1	beige	0
day1_white	NFIA-AS1	beige	0
day1_white	AL121845.1	beige	0
day1_white	LINC01659	beige	0
day1_white	CACNG2	beige	0
day1_white	AC025284.1	beige	0
day1_white	CBFA2T3	beige	0
day1_white	AC092384.1	beige	0
day1_white	AL391807.1	beige	0
day1_white	LINC01586	beige	0
day1_white	MIR9-3HG	beige	0
day1_white	AC016044.1	beige	0
day1_white	LINC02363	beige	0
day1_white	AC020916.2	white	0
day1_white	AC010326.2	white	0
day1_white	AC008464.1	white	0
day1_white	AL133383.1	white	0
day1_white	LACTB2-AS1	white	0
day1_white	AL049870.2	white	0
day1_white	AC017002.6	white	0
day1_white	AC017002.5	white	0
day1_white	AC005871.2	white	0
day1_white	AC078927.1	white	0
day1_white	CORO7-PAM16	white	0
day1_white	MIR155	white	0
day1_white	AC104170.1	white	0
day1_white	AC090527.2	white	0
day1_white	AL109615.2	white	0
day1_white	AC090617.1	white	0
day1_white	AC069209.2	white	0
day1_white	AC069209.1	white	0
day1_white	AC244230.2	white	0
day1_white	GPR1-AS	white	0
day1_white	AL592146.1	white	0
day1_white	LINC02207	white	0
day1_white	AC117383.1	white	0
day1_white	AC061708.1	white	0
day1_white	AP003419.1	white	0
day1_white	AL365295.2	white	0
day1_white	ELAVL2	white	0
day1_white	AL161628.1	white	0
day1_white	AC021755.2	white	0
day1_white	AC005828.1	white	0
day1_white	AC005828.3	white	0
day1_white	LINC02201	white	0
day1_white	AL513164.1	white	0
day1_white	AL359736.1	white	0
day1_white	AL450992.1	white	0
day1_white	AC105402.3	white	0
day1_white	AC092100.1	white	0
day1_white	AC136698.1	white	0
day0_ASC	PDXK	beige	4.25382931069836
day0_ASC	CD96	beige	0.0190033280724619
day0_ASC	PCBD1	beige	4.45329454755996
day0_ASC	ZFAND6	white	7.60936006097459
day0_ASC	DIO3OS	beige	0.0112422832793689
day0_ASC	SV2A	beige	2.3339745980967
day0_ASC	FOXN2	white	4.23000928832765
day0_ASC	SMILR	white	9.27685118450688
day0_ASC	EAPP	white	12.4166398191349
day0_ASC	ARHGEF6	beige	5.61447539295547
day0_ASC	FAM227B	white	0.286680483780097
day0_ASC	AKAP13	white	4.52296119754623
day0_ASC	AC112206.2	white	0.00706750670975025
day0_ASC	EGFLAM	beige	1.11236859104713
day0_ASC	MTUS1	beige	0.232859797018105
day0_ASC	MTMR2	white	7.91151703357971
day0_ASC	EXOC6	beige	0.47890392575153
day0_ASC	FGF13	beige	0.0736111331094581
day0_ASC	LINC02384	beige	0.0806859438858837
day0_ASC	LINC01579	white	0.0259772795645195
day0_ASC	GPRC5B	beige	4.92389643941597
day0_ASC	EPB41L4A	beige	0.436515927102782
day0_ASC	SH3BP4	white	9.88700393906087
day0_ASC	SNX10	beige	0.478963178261529
day0_ASC	AK5	white	2.53753532146656
day0_ASC	MIR100HG	white	13.8882647070242
day0_ASC	PXYLP1	white	0.525224484420056
day0_ASC	TRABD2A	white	1.69758337184789
day0_ASC	MED8	beige	11.0819005371448
day0_ASC	EMG1	beige	2.96324050141193
day0_ASC	AC008014.1	white	0.625164912531236
day0_ASC	FAM47E	beige	0.0206339660166669
day0_ASC	PARP15	beige	0.111442536062912
day0_ASC	MMP2	white	516.583171426335
day0_ASC	AC007637.1	beige	0.53617487051883
day0_ASC	PDE3B	beige	0.166954176098956
