Cluster	cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
4	4	GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	45/317	167/1958	0.000147753331257743	0.0190912856967241	0.0182051749981839	SLC27A3/MECR/ACADM/ST3GAL4/NR1H3/PNPLA2/ACACB/ACADS/GPD1/RDH5/DHRS4/TTC7B/CLN3/DECR2/CES2/MVD/PEMT/ACLY/PDK2/ACADVL/PCYT2/FASN/GPX4/ANGPTL8/CYP4F12/APOE/ETFB/IL1B/PDK1/PECR/MOGAT1/HADHA/ACOT8/PCK1/ACAD11/ACAA1/HADH/GPAT3/INSIG1/GPAA1/ASAH1/LPL/DECR1/AGPAT2/ABCD1	45
4	4	GOBP_CELLULAR_KETONE_METABOLIC_PROCESS	GOBP_CELLULAR_KETONE_METABOLIC_PROCESS	16/317	39/1958	0.000163188131471179	0.0200313431380872	0.0191016002311527	NR1H3/ACACB/GPD1/DHRS4/HAGH/CLN3/VKORC1/PDK2/ACADVL/CYP4F12/SIRT6/IL1B/PDK1/NQO2/INSIG1/ABCD1	16
4	4	GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	19/317	51/1958	0.000185229802092655	0.021654245911308	0.0206491769350409	MECR/NR1H3/ACACB/CSAD/SUCLA2/CLN3/DECR2/SHMT1/ACLY/ACADVL/FASN/GPX4/IL1B/PECR/ACOT8/INSIG1/LPL/ASS1/ABCD1	19
4	4	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	7/317	10/1958	0.000211355840238092	0.0225599385993268	0.0215128324343029	MECR/TM7SF2/DHCR7/DECR2/FASN/PECR/DECR1	7
4	4	REACTOME_PLASMA_LIPOPROTEIN_REMODELING	REACTOME_PLASMA_LIPOPROTEIN_REMODELING	7/317	10/1958	0.000211355840238092	0.0225599385993268	0.0215128324343029	FURIN/ANGPTL8/APOE/ANGPTL4/LMF2/CIDEC/LPL	7
5	5	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	25/234	99/1958	0.000131432657541681	0.0227219670412292	0.0223727786452467	NADK/GUK1/PANK4/PANK1/PDHX/DGKZ/PITPNM1/NDUFV1/ACACB/TTC7B/CLN3/PIGQ/MLYCD/MVD/ACSF3/PDK2/GCDH/TECR/ADA/PDXK/NAPRT/PARP10/PTK2B/ABCA2/ACSL4	25
5	5	GOMF_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING	GOMF_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING	10/234	23/1958	0.000136997217302846	0.0227219670412292	0.0223727786452467	ACAD8/ETFA/ACADVL/DUS1L/GCDH/ILVBL/DUS3L/D2HGDH/ACAD11/POR	10
4	4	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	28/317	90/1958	0.000230223714065295	0.0227506271087275	0.0216946702496773	ALDH4A1/ACADM/NDUFV1/TALDO1/COX6A1/GPD1/PPP1R1A/SUCLA2/MLST8/ACLY/ACADVL/GAA/RPTOR/ATP5F1D/NDUFB7/SIRT6/GIPR/NOP53/ETFB/CHCHD5/SLC25A18/ALDH1L1/NDUFS6/NQO2/ME1/ABCD1/G6PD/PFKFB1	28
4	4	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	30/317	99/1958	0.000231676447135718	0.0227506271087275	0.0216946702496773	GUK1/PANK1/NDUFV1/ACACB/CKB/TTC7B/NME3/CLN3/MVD/PEMT/SHMT1/ACLY/PDK2/PCYT2/ATP5F1D/NDUFB7/PDK1/DTYMK/UCKL1/PDXK/SLC25A1/GPAT3/NDUFS6/CKMT2/ME1/GPER1/NAPRT/GPAA1/AGPAT2/G6PD	30
1	1	WP_P53_TRANSCRIPTIONAL_GENE_NETWORK	WP_P53_TRANSCRIPTIONAL_GENE_NETWORK	10/399	17/1958	0.00054338273810011	0.0229936695490783	0.0216851356793045	ISG15/ALDH4A1/MGMT/SIVA1/TSC2/MLST8/RPTOR/SCO2/ACAD11/GPX1	10
1	1	GOBP_ORGANIC_ACID_CATABOLIC_PROCESS	GOBP_ORGANIC_ACID_CATABOLIC_PROCESS	24/399	62/1958	0.000576225536267074	0.023963034370279	0.0225993354604927	ALDH4A1/ACADM/ACAD8/ETFA/MTHFS/ACSF3/ACADVL/ACAA2/ILVBL/ECH1/BCKDHA/ETFB/HADHB/ACOT8/TST/GCAT/ACAD11/PCCB/ACAA1/HADH/ETFDH/ACAT2/DECR1/CRAT	24
1	1	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	19/399	45/1958	0.000617403218321284	0.0247408484550207	0.0233328853588634	SDHB/PDHX/NDUFV1/NME3/ATP6V0C/APRT/ACSF3/ACLY/PDK2/ATP5F1D/NDUFS7/TECR/NDUFB7/PDK1/PDHB/IMPDH1/ACSL4/G6PD/PDHA1	19
1	1	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	15/399	32/1958	0.000619573571416799	0.0247408484550207	0.0233328853588634	HSD17B7/RDH5/L2HGDH/IDH2/FASN/HADHB/KCNAB1/HADH/HMGCR/IMPDH1/AKR1B1/MDH2/GRHPR/IDH3G/G6PD	15
1	1	GOMF_4_IRON_4_SULFUR_CLUSTER_BINDING	GOMF_4_IRON_4_SULFUR_CLUSTER_BINDING	8/399	12/1958	0.000636420184601865	0.0247408484550207	0.0233328853588634	SDHB/NDUFV1/NUBP2/NTHL1/NDUFS7/NFU1/ACO2/ETFDH	8
1	1	REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	8/399	12/1958	0.000636420184601865	0.0247408484550207	0.0233328853588634	TIMM13/TIMM44/CHCHD5/ACO2/CYC1/SLC25A6/IDH3G/CMC4	8
1	1	REACTOME_METABOLISM_OF_STEROIDS	REACTOME_METABOLISM_OF_STEROIDS	14/399	29/1958	0.000650807190726141	0.0247408484550207	0.0233328853588634	HSD17B7/IDI1/SC5D/TM7SF2/MVD/FDXR/FASN/ACOT8/TSPO/HMGCS1/HMGCR/ACAT2/AKR1B1/EBP	14
1	1	GOBP_STEROL_BIOSYNTHETIC_PROCESS	GOBP_STEROL_BIOSYNTHETIC_PROCESS	12/399	23/1958	0.000659939685853796	0.0247408484550207	0.0233328853588634	HSD17B7/IDI1/SC5D/TM7SF2/MVD/ACLY/ACAA2/HMGCS1/HMGCR/ABCA2/G6PD/EBP	12
1	1	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	13/399	26/1958	0.000666730990703293	0.0247408484550207	0.0233328853588634	SDHB/NDUFV1/ETFA/TRAP1/ECSIT/ATP5F1D/NDUFS7/NDUFB7/ETFB/SCO2/TIMMDC1/ETFDH/CYC1	13
5	5	GOBP_LIPID_OXIDATION	GOBP_LIPID_OXIDATION	13/234	37/1958	0.000185634711748539	0.0276451968919775	0.0272203489049254	PHYH/ACACB/ETFA/MLYCD/ACADVL/GCDH/ILVBL/ECH1/ACAD11/HADH/POR/CRAT/HSD17B10	13
5	5	GOBP_THIOESTER_BIOSYNTHETIC_PROCESS	GOBP_THIOESTER_BIOSYNTHETIC_PROCESS	8/234	16/1958	0.000202398082327139	0.0276451968919775	0.0272203489049254	PDHX/ACACB/MLYCD/ACSF3/PDK2/GCDH/TECR/ACSL4	8
5	5	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	8/234	16/1958	0.000202398082327139	0.0276451968919775	0.0272203489049254	TRPT1/YARS2/CARS2/DUS1L/SARS2/DUS3L/TRMT2A/GATB	8
1	1	GOBP_FATTY_ACID_CATABOLIC_PROCESS	GOBP_FATTY_ACID_CATABOLIC_PROCESS	17/399	39/1958	0.00077085597694802	0.0277508151701287	0.0261715595629956	ACADM/ETFA/ACADVL/ACAA2/ILVBL/ECH1/ETFB/HADHB/ACOT8/ACAD11/PCCB/ACAA1/HADH/ETFDH/ACAT2/DECR1/CRAT	17
1	1	GOBP_STEROID_BIOSYNTHETIC_PROCESS	GOBP_STEROID_BIOSYNTHETIC_PROCESS	17/399	39/1958	0.00077085597694802	0.0277508151701287	0.0261715595629956	HSD17B7/IDI1/SC5D/TM7SF2/MVD/ACLY/FDXR/ACAA2/ACOT8/TSPO/HMGCS1/HMGCR/AKR1B1/ASAH1/ABCA2/G6PD/EBP	17
5	5	GOBP_TRNA_METABOLIC_PROCESS	GOBP_TRNA_METABOLIC_PROCESS	9/234	20/1958	0.000218917153068236	0.0282403127458024	0.0278063190914741	TRPT1/YARS2/CARS2/DUS1L/SARS2/DUS3L/TRMT2A/GATB/HSD17B10	9
2	2	GOMF_OXIDOREDUCTASE_ACTIVITY	GOMF_OXIDOREDUCTASE_ACTIVITY	30/197	137/1958	1.57776051469534e-05	0.0285058180778692	0.0276785464268144	HSD17B7/ALDH4A1/EGLN1/MECR/ACADM/SC5D/ACAD8/NDUFS8/FAR2/GPD1/L2HGDH/MSRB1/DECR2/ACADVL/GPX4/PRDX2/GCDH/NDUFS7/BCKDHA/ETFB/SELENOM/ACAD11/ACAA1/HMGCR/SOD2/NQO2/AKR1B1/CYC1/DECR1/HSDL2	30
2	2	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	17/197	58/1958	2.66409514746441e-05	0.0285058180778692	0.0276785464268144	ATP6V0B/ACADM/CASP7/NDUFS8/TCIRG1/RHOT2/ACADVL/GPX4/ATP5F1D/NDUFS7/BCKDHA/ETFB/ACAA1/SLC25A20/NQO2/CYC1/DECR1	17
2	2	GOCC_MICROBODY	GOCC_MICROBODY	13/197	38/1958	4.09577904879185e-05	0.0292165572147152	0.0283686590958425	PEX19/PEX16/FAR2/DECR2/MIEF2/MIEF1/ACAD11/ACAA1/TKT/ISOC1/HMGCR/HSDL2/ACSL4	13
1	1	GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	52/399	172/1958	0.000859576448716975	0.0301415080643966	0.0284262018535224	SDHB/GUK1/ATP5IF1/PFKFB3/ST3GAL4/PDHX/CD44/TKFC/BAD/NDUFV1/TALDO1/SUCLA2/ABCC6/NME3/NTHL1/MLST8/ATP6V0C/PIGQ/MVD/APRT/ACSF3/CTNS/ACLY/PDK2/ACSF2/RPTOR/ATP5F1D/NDUFS7/TECR/NDUFB7/SIRT6/AP2A1/PDK1/ACOT8/PFKL/TSPO/TYMP/PDHB/B4GALT7/EGFLAM/HMGCS1/HMGCR/IMPDH1/AKR1B1/GPAA1/ST6GALNAC4/SLC2A6/ABCA2/ACSL4/G6PD/PDHA1/GK	52
1	1	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS	9/399	15/1958	0.000862257071493933	0.0301415080643966	0.0284262018535224	ALDH9A1/ALDH4A1/PDHX/BCKDHA/ALDH16A1/PDHB/AKR1B1/ALDH1B1/PDHA1	9
4	4	GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	16/317	41/1958	0.000326091972381992	0.0307906073922227	0.0293614796185243	ACADM/ACACB/ACADS/DECR2/LDHD/ACADVL/CYP4F12/ETFB/HADHA/ACOT8/PCK1/ACAD11/ACAA1/HADH/DECR1/ABCD1	16
2	2	REACTOME_METABOLISM_OF_LIPIDS	REACTOME_METABOLISM_OF_LIPIDS	28/197	132/1958	5.85109899654267e-05	0.0313033796315033	0.0303949195241453	SLC27A3/HSD17B7/MECR/ACADM/SC5D/PNPLA2/FAR2/GPD1/DECR2/PEMT/ACLY/ACADVL/PCYT2/GPX4/TSPO/CHKB/MGLL/ACAD11/ACAA1/ABHD5/SLC25A20/HMGCR/AKR1B1/INSIG1/FDFT1/DECR1/ACSL4/GK	28
1	1	GOBP_PIGMENT_BIOSYNTHETIC_PROCESS	GOBP_PIGMENT_BIOSYNTHETIC_PROCESS	7/399	10/1958	0.000941670386082085	0.0319902672004224	0.03016975099071	FLVCR1/ATP5IF1/HMBS/CTNS/SLC25A39/ABCB6/TSPO	7
1	1	REACTOME_PYRUVATE_METABOLISM	REACTOME_PYRUVATE_METABOLISM	7/399	10/1958	0.000941670386082085	0.0319902672004224	0.03016975099071	PDHX/HAGH/PDK2/BSG/PDK1/PDHB/PDHA1	7
4	4	GOBP_FATTY_ACID_BETA_OXIDATION	GOBP_FATTY_ACID_BETA_OXIDATION	13/317	30/1958	0.000358796828593405	0.0326239338591411	0.0311097133252137	ACADM/ACACB/ACADS/DECR2/ACADVL/ETFB/HADHA/ACOT8/ACAD11/ACAA1/HADH/DECR1/ABCD1	13
1	1	GOCC_PIGMENT_GRANULE	GOCC_PIGMENT_GRANULE	10/399	18/1958	0.00100311570097016	0.0336043759825005	0.0316920033595983	CTSD/SERPINF1/CTNS/RAB5C/FASN/BSG/ABCB6/AHCY/SYNGR1/STOM	10
1	1	GOBP_STEROID_METABOLIC_PROCESS	GOBP_STEROID_METABOLIC_PROCESS	22/399	57/1958	0.00102352949560339	0.0338185362108957	0.0318939760634309	HSD17B7/IDI1/SC5D/TM7SF2/SCARB1/RDH5/MVD/ACLY/ACADVL/FDXR/ACAA2/LIPE/ACOT8/TSPO/ACAA1/HMGCS1/HMGCR/AKR1B1/ASAH1/ABCA2/G6PD/EBP	22
1	1	HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	11/399	21/1958	0.00106993610581878	0.0342914146471471	0.0323399437254451	HMBS/HAGH/PIGQ/CTNS/SLC66A2/BLVRB/BSG/ABCB6/RBM38/CCND3/RCL1	11
1	1	WP_FATTY_ACID_BETAOXIDATION	WP_FATTY_ACID_BETAOXIDATION	11/399	21/1958	0.00106993610581878	0.0342914146471471	0.0323399437254451	ACADM/ACADVL/LIPE/HADHB/CHKB/SLC25A20/HADH/DECR1/CRAT/ACSL4/GK	11
1	1	REACTOME_MITOCHONDRIAL_TRANSLATION	REACTOME_MITOCHONDRIAL_TRANSLATION	12/399	24/1958	0.00108049233548225	0.0342914146471471	0.0323399437254451	AURKAIP1/MRPL55/CHCHD1/MRPL16/TUFM/MRPL28/MRPL4/MRPS12/MRPS22/GFM2/MRPS18A/MRPS28	12
5	5	GOMF_PURINE_NUCLEOTIDE_BINDING	GOMF_PURINE_NUCLEOTIDE_BINDING	50/234	265/1958	0.000281122056029282	0.0343560744263154	0.0338280944983712	ATP13A2/NADK/GUK1/PANK4/PANK1/DGKZ/TKFC/NDUFV1/DHCR7/ACACB/DDX54/YARS2/CARS2/CSK/CLCN7/ABCC6/SRCAP/TRAP1/RHOT2/MVD/ACSF3/MYO1C/RAB5C/PDK2/ACSF2/ACADVL/GCDH/DDX49/SARS2/MAP3K10/DMPK/RUVBL2/LONP1/ACTG2/TGM2/SGK2/PDXK/PFKL/MYLK/KCNAB1/TNK2/HADH/GATB/HPGD/SLC22A5/SIL1/POR/PTK2B/ABCA2/ACSL4	50
5	5	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	37/234	179/1958	0.000316593171238726	0.0367564671808161	0.0361915983121323	NADK/GUK1/PANK4/PANK1/PDHX/DGKZ/NR1H3/TKFC/PITPNM1/NDUFV1/UCP2/TALDO1/ACACB/NUDT14/TTC7B/ABCC6/CLN3/PIGQ/MLYCD/MVD/ACSF3/PDK2/ACSF2/GCDH/TECR/PNPLA6/ADA/PDXK/PFKL/ALDH1L1/PLCD1/FDFT1/NAPRT/PARP10/PTK2B/ABCA2/ACSL4	37
5	5	GOBP_FATTY_ACID_CATABOLIC_PROCESS	GOBP_FATTY_ACID_CATABOLIC_PROCESS	13/234	39/1958	0.000339152651062454	0.0374016882369233	0.0368269036903746	PHYH/ACACB/ETFA/MLYCD/ACADVL/GCDH/ILVBL/CYP4F12/ECH1/ACAD11/HADH/CRAT/HSD17B10	13
5	5	GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	35/234	167/1958	0.000354365693889885	0.0374016882369233	0.0368269036903746	MECR/PHYH/ALG9/ST3GAL4/DGKZ/NR1H3/PITPNM1/ACACB/TTC7B/ETFA/CLN3/PIGQ/MLYCD/MVD/ACSF3/PDK2/ACSF2/ACADVL/GCDH/TECR/ILVBL/CYP4F12/ECH1/PNPLA6/ACAD11/PLCD1/HADH/HPGD/POR/FDFT1/CRAT/ABCA2/ACER2/ACSL4/HSD17B10	35
1	1	GOBP_LIPID_OXIDATION	GOBP_LIPID_OXIDATION	16/399	37/1958	0.00122328932029407	0.0378278697506319	0.0356751446849593	ACADM/ETFA/ACADVL/ACAA2/ILVBL/ECH1/ETFB/HADHB/ACOT8/ACAD11/ACAA1/HADH/ETFDH/ACAT2/DECR1/CRAT	16
1	1	GOBP_STEROL_METABOLIC_PROCESS	GOBP_STEROL_METABOLIC_PROCESS	16/399	37/1958	0.00122328932029407	0.0378278697506319	0.0356751446849593	HSD17B7/IDI1/SC5D/TM7SF2/SCARB1/MVD/ACLY/ACADVL/FDXR/ACAA2/LIPE/HMGCS1/HMGCR/ABCA2/G6PD/EBP	16
2	2	WP_FATTY_ACID_BETAOXIDATION	WP_FATTY_ACID_BETAOXIDATION	9/197	21/1958	8.86767500154055e-05	0.0379536490065935	0.0368521904274548	ACADM/PNPLA2/ACADVL/GCDH/CHKB/SLC25A20/DECR1/ACSL4/GK	9
1	1	GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS	GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS	22/399	58/1958	0.00134338622389306	0.0391265451809886	0.036899914522177	ST3GAL4/PDHX/GSTP1/SUCLA2/NUBP2/MVD/ACSF3/ACLY/PDK2/ACSF2/SLC25A10/TECR/PDK1/NFU1/AHCY/ACOT8/TST/PDHB/EGFLAM/HMGCS1/ACSL4/PDHA1	22
1	1	GOBP_AEROBIC_RESPIRATION	GOBP_AEROBIC_RESPIRATION	15/399	34/1958	0.00135608554133798	0.0391265451809886	0.036899914522177	SDHB/NDUFV1/SUCLA2/IDH2/ACLY/ATP5F1D/NDUFS7/NDUFB7/NOP53/ACO2/PDHB/MDH2/CYC1/IDH3G/PDHA1	15
1	1	REACTOME_PROTEIN_LOCALIZATION	REACTOME_PROTEIN_LOCALIZATION	15/399	34/1958	0.00135608554133798	0.0391265451809886	0.036899914522177	PEX19/PEX16/VAMP2/TIMM13/ECH1/TIMM44/CHCHD5/ACOT8/ACO2/ACAA1/CYC1/CRAT/SLC25A6/IDH3G/CMC4	15
1	1	GOBP_PIGMENT_METABOLIC_PROCESS	GOBP_PIGMENT_METABOLIC_PROCESS	8/399	13/1958	0.00136261600132796	0.0391265451809886	0.036899914522177	FLVCR1/ATP5IF1/HMBS/CTNS/SLC25A39/BLVRB/ABCB6/TSPO	8
1	1	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	8/399	13/1958	0.00136261600132796	0.0391265451809886	0.036899914522177	ATP5IF1/BAD/HIP1R/RHOT2/ACAA2/ALKBH7/SLC25A5/SLC25A6	8
1	1	WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING	WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING	8/399	13/1958	0.00136261600132796	0.0391265451809886	0.036899914522177	IDI1/SCARB1/MVD/ACLY/FASN/NR1H2/HMGCS1/HMGCR	8
4	4	GOBP_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_CARBOHYDRATE_METABOLIC_PROCESS	29/317	98/1958	0.000463860330290405	0.040670611102248	0.0387829088182655	GALE/ACADM/PFKFB3/ST3GAL4/B3GAT3/BAD/TALDO1/ACACB/OAS1/GPD1/PPP1R1A/GNPTG/MLST8/G6PC3/PDK2/GAA/RPTOR/SLC25A10/SIRT6/PDK1/MOGAT1/PCK1/SLC25A1/GLYCTK/B4GALT7/ME1/GPER1/G6PD/PFKFB1	29
5	5	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	16/234	55/1958	0.000416740441360189	0.0415564560424198	0.0409178215350359	NADK/GUK1/PANK4/PANK1/PDHX/NDUFV1/ACACB/MLYCD/ACSF3/PDK2/GCDH/TECR/ADA/NAPRT/PARP10/ACSL4	16
5	5	GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	12/234	35/1958	0.000429524093461703	0.0415564560424198	0.0409178215350359	PANK4/PANK1/PDHX/ACACB/MLYCD/MVD/ACSF3/PDK2/ACSF2/GCDH/TECR/ACSL4	12
1	1	GOBP_THIOESTER_METABOLIC_PROCESS	GOBP_THIOESTER_METABOLIC_PROCESS	14/399	31/1958	0.00148659869225073	0.0416939075082415	0.0393211722638169	PDHX/SUCLA2/MVD/ACSF3/ACLY/PDK2/ACSF2/TECR/PDK1/ACOT8/PDHB/HMGCS1/ACSL4/PDHA1	14
1	1	GOMF_ACYLTRANSFERASE_ACTIVITY	GOMF_ACYLTRANSFERASE_ACTIVITY	14/399	31/1958	0.00148659869225073	0.0416939075082415	0.0393211722638169	PDHX/PLAAT3/ACLY/FASN/ACAA2/SIRT6/HADHB/QPCT/GCAT/ACAA1/ABHD5/HMGCS1/ACAT2/CRAT	14
1	1	GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	17/399	41/1958	0.00152498891574796	0.0422790030434951	0.039872970924759	ACADM/ETFA/ACADVL/ACAA2/ILVBL/ECH1/ETFB/HADHB/ACOT8/ACAD11/PCCB/ACAA1/HADH/ETFDH/ACAT2/DECR1/CRAT	17
1	1	GOBP_THIOESTER_BIOSYNTHETIC_PROCESS	GOBP_THIOESTER_BIOSYNTHETIC_PROCESS	9/399	16/1958	0.00162011478145548	0.043419076143007	0.0409481642424012	PDHX/ACSF3/ACLY/PDK2/TECR/PDK1/PDHB/ACSL4/PDHA1	9
1	1	GOCC_AZUROPHIL_GRANULE	GOCC_AZUROPHIL_GRANULE	9/399	16/1958	0.00162011478145548	0.043419076143007	0.0409481642424012	ATP6V0C/ACLY/RAB5C/GAA/SYNGR1/SLCO4C1/IMPDH1/STOM/DPP7	9
1	1	KEGG_PYRUVATE_METABOLISM	KEGG_PYRUVATE_METABOLISM	9/399	16/1958	0.00162011478145548	0.043419076143007	0.0409481642424012	ALDH9A1/HAGH/PDHB/ACAT2/AKR1B1/MDH2/GRHPR/ALDH1B1/PDHA1	9
5	5	GOBP_FATTY_ACID_METABOLIC_PROCESS	GOBP_FATTY_ACID_METABOLIC_PROCESS	22/234	89/1958	0.000471941722726931	0.0438339472068773	0.0431603124952797	MECR/PHYH/NR1H3/ACACB/ETFA/MLYCD/ACSF3/PDK2/ACSF2/ACADVL/GCDH/TECR/ILVBL/CYP4F12/ECH1/ACAD11/HADH/HPGD/POR/CRAT/ACSL4/HSD17B10	22
1	1	WP_CHOLESTEROL_METABOLISM	WP_CHOLESTEROL_METABOLISM	12/399	25/1958	0.00170153595871848	0.0450814338710812	0.0425159197850251	HSD17B7/IDI1/SC5D/TM7SF2/SCARB1/MVD/TSPO/LRPAP1/HMGCS1/HMGCR/ACAT2/EBP	12
1	1	GOCC_MICROBODY	GOCC_MICROBODY	16/399	38/1958	0.0017253030567526	0.0450814338710812	0.0425159197850251	PEX19/IDI1/PEX16/PLAAT3/IDH2/MVD/ECH1/ACOT8/MIEF1/ACAD11/ACAA1/ISOC1/HMGCR/CRAT/GRHPR/ACSL4	16
1	1	KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM	10/399	19/1958	0.00173821449005413	0.0450814338710812	0.0425159197850251	ALDH9A1/ACADM/ACADVL/ACAA2/HADHB/ACAA1/HADH/ACAT2/ALDH1B1/ACSL4	10
1	1	GOBP_LIPID_BIOSYNTHETIC_PROCESS	GOBP_LIPID_BIOSYNTHETIC_PROCESS	40/399	128/1958	0.00176559869810285	0.0453045112747243	0.0427263022015708	HSD17B7/IDI1/SC5D/ST3GAL4/NR1H3/PLAAT3/TM7SF2/GSTP1/SCARB1/MLST8/CLN3/PIGQ/MVD/ACSF3/PEMT/ACLY/ACADVL/FDXR/RPTOR/FASN/ACAA2/GPX4/TECR/SLC27A1/NR1H2/ACOT8/TSPO/CHKB/ABHD5/HMGCS1/HMGCR/AKR1B1/GPAA1/ASAH1/ST6GALNAC4/ABCA2/ACSL4/G6PD/GK/EBP	40
4	4	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	55/317	227/1958	0.000559015006451555	0.045893703220708	0.0437635742149661	DARS2/MRPL55/GUK1/ACADM/PANK1/HMBS/ST3GAL4/MRPL23/BBOX1/B3GAT3/FAU/NDUFV1/RPLP2/ACACB/CSAD/ZNF385A/SUCLA2/CKB/FURIN/NME3/HAGH/CLN3/PEMT/SHMT1/ACLY/SLC25A39/PDK2/BCL2/ATP5F1D/RPS15/NDUFB7/MKNK2/SARS2/EEF2/APOE/RPL13A/IL1B/PDK1/DTYMK/ACOT8/MTG2/UCKL1/PDXK/SLC25A1/ASCC2/B4GALT7/NDUFS6/CKMT2/NAPRT/GPAA1/ASAH1/MRPS28/ASS1/MRPL41/PGRMC1	55
4	4	GOCC_MITOCHONDRIAL_MATRIX	GOCC_MITOCHONDRIAL_MATRIX	33/317	118/1958	0.000591903505954962	0.045893703220708	0.0437635742149661	DARS2/ALDH4A1/MRPL55/MECR/ACADM/ACAD8/MRPL23/PRDX5/MTERF2/MMAB/ACADS/SUCLA2/FAHD1/HAGH/GPT2/PDK2/ACADVL/MRM3/ATP5F1D/SARS2/BCKDHA/ETFB/TIMM44/PDK1/HADHA/MTG2/MPST/HADH/TBRG4/MRPS28/DECR1/MRPL41/CA5B	33
